Id,Price
10511,216683.40783577051
9324,258707.89187662344
3313,232571.10354540977
7351,154470.30033200607
8459,181286.59198663465
9957,141170.2012635028
12024,169625.23799365913
4380,244917.68438693645
5042,143265.78811014432
13289,141694.13048730945
13407,400222.78266889247
13258,152209.07078597206
15993,304400.5447436072
12525,192185.5888726017
4062,217500.37562678938
12065,288290.6327228826
8227,166963.32291489013
11333,159690.02899726617
2867,121076.95093687245
3319,264300.6225890934
3523,331168.4215151057
7055,202800.06633710212
14930,169833.85764419203
3444,146530.0618993578
2940,335899.86430866306
6935,374242.8704414575
16116,427167.70271761355
13370,230995.7691815804
6103,237862.3676963447
7446,182596.63398701916
1859,174669.36959642184
4079,183614.60573796942
3228,215063.42160082256
9665,162460.58331079065
15957,359320.2559291809
11533,188094.6354802143
2314,129009.11003846544
4096,196978.92780071724
13437,198067.64354756285
5980,216616.71670035453
2008,201623.31310840813
6754,190669.64742973546
4129,148876.56058512037
14557,263116.73007110064
7096,311626.1136852571
14297,272684.19045735995
3967,283255.26678580424
16485,127712.67090902675
13075,276873.09240712685
14289,213199.9516706822
10988,166194.67390622656
3230,146558.1950402489
13250,181805.05938303037
2559,171804.26207623258
7739,337852.5247691282
7213,150377.95415897656
6639,226174.21741709468
3164,319787.0495004194
15207,127301.45263013203
5113,183734.596712037
3929,147028.06783615518
14493,252353.76350864483
11110,174551.69847590642
2033,203880.93319818118
16057,204419.3432963158
16709,204454.7704858676
14313,155304.42956318526
1028,321093.0871547136
7187,112530.0788817374
3738,332097.38237550395
9869,334880.08838538796
12644,198872.74847163554
3686,131161.31448104625
9196,252574.35756922208
12326,198968.64259581282
4936,207429.91292988235
13314,172431.36599124578
9857,363275.71849773277
519,203774.0511770449
8410,172262.95971208383
1720,185955.9507108416
10341,213849.08140486781
14415,187439.99858675717
10613,266118.71990945865
8027,216664.17230073796
15539,246775.91992102383
7431,246775.91992102383
1370,141326.166808891
12708,158539.49475008677
2250,208673.7779720838
14758,131693.9395220373
8525,353034.0745407669
1538,289148.44581792795
1142,146894.89308485418
1152,224979.00530704725
9802,180340.8395225083
3331,274693.83330920123
15203,180829.97151756365
4247,187006.15363661762
1976,492929.6438745193
2346,209734.44235589835
10078,221115.24336182646
1938,209107.4584701263
7819,189010.5768644763
2168,232573.45301231102
15634,210173.89601193284
8465,256764.16018037128
9313,149814.79102134772
6539,128818.93269043448
6325,113498.51505436825
13442,289848.302718903
9967,203556.83104995184
7893,260834.25740182772
2861,204309.8071044155
11031,350409.7251284384
15073,112001.91996252294
13837,164515.07078503884
2524,245157.6760159357
8617,196160.4476961285
13513,185529.8089185221
3081,223635.2596975235
10675,322556.7910073869
1907,92022.046596012
4872,253511.03962516523
16274,331806.13477874297
11837,240541.6481803264
16577,236861.26745653444
5231,341369.0732223894
11315,202515.07045216186
273,200687.33847066163
8363,218898.1581320723
4255,235256.31388790294
16330,247722.4751369579
11528,175818.4231939591
14799,261446.0418504441
1611,301445.1399741355
9234,186222.9020740713
1633,122377.05061619496
6791,225315.7345096137
11567,399138.39031294466
3070,210901.44364245774
12094,211105.7360650023
14335,358241.18533314526
137,171433.47867176885
7182,147344.29588958545
11718,187545.39654461763
5194,106319.04724923547
97,363604.21064752876
5118,451890.6256700497
13920,276472.81733729836
9952,192799.46414709353
15337,213441.52155339855
10243,210761.5972159862
4048,307715.92599312984
171,158358.13333826032
11378,156275.18025017442
14190,175135.83040064207
15265,141515.130530601
2740,118874.40470063641
5573,311561.8139045462
4481,240872.69272043547
2631,155451.55794754796
4984,255195.73860047196
16466,192652.0779053628
16716,114605.29028971071
15325,184548.655254037
10115,179751.33076337777
117,487442.9789236852
5476,118989.56361190254
11757,171875.99804438854
12359,124453.55508121522
15546,187933.1206775413
8133,150882.24765904315
9018,395401.3506337406
2075,159602.2356470846
11170,338470.9701164475
15733,209707.08929591454
9280,145440.2272027285
10734,338177.9487412449
14071,166705.20887840894
7373,228565.78189167278
14736,182418.24456739283
3458,130694.07604881428
6183,170043.40455463153
7825,237424.01100191206
16775,170853.92058238626
5717,171784.67953289294
12397,128678.06212851693
8189,496828.7438298568
4423,204773.2400240157
3994,124110.90588320741
10342,188120.03831454925
10051,186347.5863615905
9453,138580.26753382751
12593,492802.6518821617
1274,112723.45881720663
6933,297611.43289301934
1761,148350.03862656315
7157,314167.03689554794
15169,156185.62782748984
6792,372968.55548640277
13830,176294.6440486581
7240,183436.7900144842
3051,284263.5033963781
6550,124163.89144803755
4603,187416.5803796043
5729,163601.9121964716
13473,341669.6440419972
15104,130735.82751028876
6599,349001.5881994825
2216,387000.56390178
8721,295283.5520444325
3645,193013.65145740838
8664,203758.42996031
11001,191113.0327781284
753,163632.89820889584
8129,265501.2631643543
15235,184879.6766340251
3359,194679.81420727627
10424,285893.0452657414
10226,213447.28806968092
9252,173115.59567538192
3008,249143.23073390705
5849,170292.05065821542
8494,205706.23013114082
6764,213113.74768101162
12445,300242.54080626986
11716,182271.08137345404
4508,126572.3707393966
5669,199813.34485777552
11427,114886.11793587598
11065,172720.50902340238
8910,212154.41075100334
16401,212877.68825688004
11913,156757.23538822331
6221,205974.9409464334
10839,186463.8962023431
2809,204454.7704858676
13311,158486.39184129
6866,173621.22884572277
6019,174737.72591472266
3024,168966.49504676563
1391,237127.91999305988
15904,233172.41581764765
15858,393835.4420898829
9911,177579.1392691059
16579,192502.84674005586
4394,320279.28855540586
1468,473595.4761915631
12965,152963.39571084167
2249,150000.6732151918
14384,156143.3264803647
13040,130678.37488087124
8872,138580.26753382751
12864,231201.35414036823
15712,173770.4914779772
14049,164248.92412918026
1840,105286.38232489562
12019,176550.04013055417
8948,167041.84253468493
15154,215552.2841542549
6943,141012.6404491763
12564,382630.7135520748
12766,165567.74764415887
7255,226138.92763237093
7962,157831.77532142334
709,141245.90883321513
4634,158915.9401027946
889,216744.6806789885
4774,144160.52690976823
13890,173202.22306747915
15431,160184.46927052326
8726,310601.90771994507
10373,136726.27527712216
6413,190475.92062400113
9761,128081.91268898883
15864,198219.62912888755
6147,125225.46580214458
3384,237369.3900336372
320,255906.8592703752
8006,222679.81258800975
14395,185200.56693357657
14976,116048.222577378
12185,212070.5848285807
4779,126085.81671585428
8551,156506.03412658104
9025,287212.38479759847
10616,204051.98046711023
7475,118599.5532251969
6341,354424.1910535454
14163,139712.46298704325
2211,214975.36315532838
10532,271801.8862977805
14338,123036.16835553026
831,173717.34563138767
3382,171107.66668034418
9209,265555.2268004167
7188,218043.40968507517
7197,215339.66628482234
11270,173381.27754527272
15918,128144.4663351071
6937,526031.8358660142
6178,177023.51727415278
10668,126888.3557612397
1413,282244.6222670704
6884,292676.29427100153
8266,197779.67375982698
14019,185563.12044858915
16764,140374.90489442018
15306,178246.31989368744
3740,215224.8373332972
5298,175744.48619979882
8319,183678.578221423
4229,184299.5487212778
13429,207380.5484602084
1753,345502.6139763089
860,234373.13905792794
14219,158153.0504786281
12113,195608.39103864285
11309,144269.24976364663
9930,198024.3684042454
10570,195216.39403946928
2839,155916.23095981844
6699,125718.43361043278
16647,125058.7674394798
5325,247931.45658850588
13733,154300.0278078035
7818,346072.40015680407
12505,221361.91872613775
9489,198804.4582343192
10106,182899.03094945266
7864,203555.5693595656
5134,220618.7712907405
11859,154328.29044607273
7440,306310.1936840205
1525,343009.8388170321
7339,180340.8395225083
8,324571.42637148465
3248,113407.9012777172
8995,230922.4970019781
15178,78127.62794658996
8594,158027.5281393893
15770,260650.8095307712
15859,351008.9014347454
1735,310711.1685770934
11410,499560.2749378994
16397,161815.4166605337
3572,140555.57414129196
5501,121322.5859494486
969,182393.14673685472
6977,473638.7570590477
1233,167773.90964695334
4258,172000.5189807146
90,331686.65181562357
16650,182414.13480732654
197,118976.54808458108
12514,276041.05513524654
4367,186217.08491623242
3199,176445.18905763305
5600,195012.94582198458
11641,172130.18395429495
14609,124648.9274327341
12775,155598.27434742736
14240,164650.28346238413
7933,214582.59707218056
6945,345665.077902804
14006,200900.02504443508
6320,282112.2272557283
12061,177640.97913626002
16369,206072.47118544043
16354,363599.38857312594
3970,331294.68363493617
1048,200687.33847066163
3639,210761.5972159862
14448,243179.7665098844
2812,318814.5203274967
3932,153787.73475612066
14875,264749.6824828714
8883,124674.76632563089
7622,296073.7777604648
7252,119318.4384266997
9751,166873.97240334965
2378,200640.18263704499
6816,249951.10819559477
15358,200063.17837292477
7843,153141.11559218005
10448,402982.3582014069
7840,291939.4440223778
8880,241572.1293642345
12551,314817.47889303515
15470,197178.56687957677
16207,220174.54143335533
12123,121917.63107162005
15247,260425.88965598718
7481,218887.24786916244
16171,333666.89107482124
7461,334880.08838538796
902,220198.5653720837
13094,152867.36012960735
11584,220624.80302484546
4462,191611.51914126906
15576,139088.40992017242
16606,247390.65391155783
5427,330471.63190838805
7725,155592.44570163818
5409,171386.44755896353
12579,132067.57563509047
12013,252963.82126549055
11321,185838.5730241887
9932,147910.7015174275
591,180759.36122676113
10357,198421.06695926862
3336,241853.9904827134
13,182852.86185419836
4809,202561.05295965963
7555,182450.77132718568
15172,391383.8832632433
6989,176335.77740059447
4707,171453.39280683547
2046,237346.01769684636
6495,139382.84521027343
3873,178165.27522745825
7061,200687.33847066163
12112,195806.66614708633
8917,327802.811189425
7735,157298.8969549006
16442,210761.5972159862
4244,155612.18204944735
3747,334936.3967366491
11086,179489.0720430148
10080,196320.36906361018
15057,215182.1868645859
1331,199321.33001378304
8891,168985.4691605207
13411,242732.53246897642
16730,227210.68384237398
2267,196815.4047688019
3022,182248.16429809554
11190,210761.5972159862
11857,178692.68845642413
9318,173481.5951826735
16512,211076.59566168967
2053,234233.77037883594
13707,123588.6036196539
12143,163149.62244896524
14080,170526.27844651038
6130,182435.46300237556
7936,89179.81466803071
10101,181342.50922875843
5663,218453.82492134307
14811,125718.43361043278
1366,194242.88094666108
908,197363.82408685744
2953,130926.34350489527
14629,153420.71557444238
15096,236640.66715216447
2115,201082.52107263752
11770,168562.34203795868
12701,190840.53304929222
14584,129927.0941850582
1893,392423.3979040246
9501,528127.658241986
2138,126735.7884919772
9346,202594.19156351328
15960,363573.9546205764
8230,163632.96034700074
13843,211649.8154486759
13810,210046.88828604674
15650,184277.9916984573
9974,135702.1362350927
12200,209188.0989180243
538,203066.2276669976
5334,207492.22030655027
14823,124297.4648516466
4817,179841.8610172591
9041,183267.4393354346
4359,278790.9321938546
4852,306483.25939800264
10141,130770.60665856443
1503,187760.99107713797
16256,452858.43768791296
683,113423.35452636617
14382,189029.12742816543
7248,211564.60336743767
1200,174762.48080198967
3563,172854.66228925606
3681,387287.1648815216
3053,263990.20673004707
4099,214852.57369600303
807,127202.5439784545
4658,347232.5207827125
3535,175121.57667354762
12548,160070.19859582087
10488,192448.94870465627
5851,148134.07695728962
13736,107173.35244222874
875,146424.6901815616
14449,152315.47337356038
3958,311903.12561191444
10727,178091.6247119693
11296,128575.20246896967
13646,210718.7024687362
9599,239936.12706800894
7135,363889.19694180833
5943,325912.1813765167
2695,261859.1915856748
6766,266221.7596213094
5630,156685.3234086147
13586,214802.49647854574
3507,433285.1888958401
10014,138580.26753382751
459,251966.54474408136
3582,201080.38065583527
8560,255282.4825265813
3372,188151.15178356145
13109,253458.33892884175
8160,227705.095253837
10706,199954.14292067234
9104,330628.1472339685
2870,207118.59971759573
13712,176096.79275167498
13924,135052.6139540756
798,294198.44170523796
9750,440107.0894378891
16248,333907.1107659691
3170,170521.5621002592
12700,216599.54998103587
10601,146932.42385342167
514,193744.8438881716
4010,313293.16592845396
8124,154902.41368713204
10800,164052.52362117564
13628,194729.24213586864
11637,132443.63280692304
781,176623.37978272358
16156,189897.49562628064
12618,257346.70698330176
9766,209258.2554040609
15987,281477.6663235767
11051,313495.8147242734
7673,206273.8571443695
1245,284722.8840374524
2443,143516.36267872324
7413,110724.36600224553
310,173652.03185056223
10921,221044.916657382
8709,105407.76423883287
12404,348128.0909973406
14986,203049.75609170145
10714,298945.48134309123
14286,201837.2945392394
13828,348128.0909973406
8926,399948.2334473783
12233,173131.36863615632
3913,206774.3606700793
5221,214031.07553226248
14965,97277.91011926917
862,198413.46202339765
13907,137568.0713570047
5418,197450.27750562102
2045,175355.1678962328
13321,185770.25665720974
2762,291237.4312663262
13888,167433.18100626915
14962,140832.97831020562
13305,360149.17990905955
8487,239159.16667332442
7146,181652.8018718373
1134,177399.1903485643
15092,348644.7346124
13760,224731.73589222346
11958,415140.3618338163
3177,183678.578221423
11350,206379.93681418052
1524,120944.38283623794
5527,215950.44024207356
2872,179770.77101187865
8602,341554.6605699456
3067,342322.12660772377
10435,214099.6711204576
11222,209584.7912081712
8700,128034.44350951322
10961,241081.16253607793
14305,189070.76625621333
8362,301003.5215115889
4979,166194.7276510675
7180,337349.55441366485
5763,144334.40937528422
2192,155085.4074788876
13581,181073.38257058675
10720,151206.3366077841
1358,244745.35842320786
13366,443637.9232224743
13539,367356.33973455575
12849,190736.90013544165
6794,187545.39654461763
525,477438.32808779954
12223,356136.7598905065
16271,137148.74351277878
5818,125975.28559149342
16588,277050.4258245028
8981,131144.2427716176
16476,126000.36586471238
14663,179026.7165504461
3,136007.93137468744
6615,130135.59156620121
12215,276401.0201230242
304,275098.9746409631
13634,262067.8172005877
9208,202258.93596728606
2175,164509.59101354892
250,215195.47208480505
6045,196086.31546558355
10516,190290.94781888617
1852,479722.3304783192
1573,198159.5447623536
15079,160988.12916819367
5500,178027.5586018547
15775,172878.1341187382
3198,163509.21333787177
6718,216409.1555185476
4149,167362.0426290515
9627,284263.5033963781
7595,272119.88933216536
4538,191210.18839530056
3555,188885.33183948183
10483,381336.26950849814
8834,175637.30842498638
16412,174826.8125589391
6449,141831.9316641308
2767,183939.96612273937
11498,162776.5999078193
16472,139503.6003973004
178,333027.4414932107
10948,202342.56945017178
13313,329047.5550920912
8065,139705.72289236757
102,141859.853862493
14428,194512.63956306007
11973,134765.3459564178
6663,180567.3337893081
15989,131815.7108180802
10955,503063.7105126466
11772,139396.51059030814
11364,281386.1152097086
7082,169608.55466913353
7749,357626.254317612
6428,138925.39174444563
6869,115724.13362863705
295,181226.75672622398
12266,261275.93142815563
11129,149795.44049939458
826,282522.403244055
3262,240959.1996125102
15641,347580.87263766595
1662,464348.8413549571
10926,218072.25782356862
10232,200936.8907435165
6376,180852.21915529112
7817,179997.28690107798
354,198904.08188142057
10076,198900.4032555299
11379,371052.69157449494
10184,124435.69899144703
4696,403284.96193097654
13562,498572.37203361985
5436,195869.41295234792
13196,148055.7104573498
14939,243722.91012454464
14004,164891.65708836506
5916,180144.59836280256
7229,182456.73550991996
9143,156763.64875311736
3440,190656.62363323593
319,161177.73057417272
11683,223246.1441881504
12647,240573.6530809732
12788,165707.5730444582
13662,237555.85578486952
423,278368.2750388429
5222,213265.25910292793
9242,200425.2225615936
2641,199267.09311377205
4855,165577.26832492332
5360,175283.44933168305
9799,148592.23906975504
5526,265548.99789093115
10309,158388.64729188083
2144,330928.4014200934
7191,187223.3716196648
6732,162872.28274384147
14789,138737.64003106984
13525,153808.59943636562
4066,367641.5418162749
16422,209859.85128010684
14890,189336.62301448226
2922,227564.0808623995
3601,143883.6256444706
13416,123156.32218582543
14363,181796.22856968618
9496,307064.6443520542
7115,325960.99471718114
8615,184944.7193448294
5218,94242.0017021145
9493,198010.32398786666
10623,177713.98242679832
2272,134890.15167969707
3352,288693.2372251199
84,186725.4681713501
8086,143908.0829006999
2595,223124.69029633768
3531,159624.5533663439
7460,296926.2604359426
9214,269359.8982196314
2790,217770.11596169847
10548,221971.43756859668
9218,192548.01610008592
7435,163975.21955046093
15780,189454.54647511747
7640,204339.10625965617
6223,207791.17369083565
3425,122244.71055909501
10582,145440.2272027285
702,226628.150197808
2111,174467.20130113442
11730,190679.59276284903
9865,259032.44237276627
16478,360374.3785501699
1885,226984.91159020507
3956,358205.44644340174
16735,149711.6391425514
15264,213276.6191764841
15971,155946.94359426765
5584,221563.88525027668
15242,183042.8768472311
14358,183108.263955286
11300,235567.5901079445
5446,187545.39654461763
3934,183938.66776868654
6610,165648.34401676527
10164,352322.7790348436
4646,188720.48954392297
13304,199432.5687462631
1985,200129.79102678475
4746,132443.63280692304
7963,188381.72940932363
14083,292912.14513236337
13140,289021.47329058073
15023,246808.00844395382
13093,242495.2669884046
7160,181501.8095151864
7407,182303.62850373355
16056,185201.3245619302
751,492282.4540308713
6179,114424.80824823467
9137,314566.98171423416
10992,282372.64562144474
5744,447046.5496324881
10884,194706.42844482124
12858,300576.64948166785
13005,293789.8615403145
16714,214681.92512034482
1419,229135.57665220153
6064,205144.89594814318
3771,202003.79687079723
5945,481192.16674592195
8453,78515.75796464886
3806,148876.56058512037
16748,258807.85977319407
11380,205008.57966044167
3107,191753.5568186407
12003,200687.33847066163
14567,305794.8240600333
1079,208436.48065885194
11705,130735.82751028876
7814,201863.26386832143
10174,155042.01876042853
5514,242768.87735317674
5265,252191.4055178735
10520,395833.64306098886
13195,210761.5972159862
14601,348131.1402664627
6012,175565.54673090245
13079,194677.28953761153
9009,128482.54458114954
3122,197063.82959387093
5470,242318.36244354228
4840,164515.07078503884
6270,268577.1704017969
9158,104427.60189024331
10120,160966.73629120545
10672,332611.34223447467
4573,135299.46352998505
12118,335607.83916716964
7447,127511.99920460112
2171,205639.47694468067
6126,429258.6348251397
2836,179841.8610172591
1457,238707.07739185684
11165,215711.8526682778
5923,185711.52568477907
1813,231618.376099782
3492,248953.15972450777
1917,224412.58125041545
965,350645.4330402271
15795,138859.686232879
821,202389.39751819463
4568,224446.7329825834
9078,236934.5435885777
11371,143908.0829006999
5149,196904.9317529603
281,199111.7251960084
1918,232467.33479094898
776,148955.61287740248
210,214344.03178356044
10782,180208.98529562936
9653,183119.93461126357
9372,167424.69394811033
5868,173398.5448271753
6176,152599.20680688284
3969,130694.07604881428
7427,165796.20609980315
8544,431376.41798808693
5219,237316.07659111367
16488,142175.43752393857
5855,247431.84995579862
15920,124021.43085569462
4393,450198.22329859994
5770,178831.39537763194
2900,136132.07808075598
8622,90151.10214041217
11610,278216.545161566
10969,119040.70564108102
11029,171894.25926918566
6193,269421.8968234856
14087,449259.8338871718
13623,161267.43416798874
16689,170364.47254222247
1027,234997.1375790883
949,160152.64411690374
672,128093.44702053914
13832,153894.1248137682
2471,202703.8981952928
8728,284156.881169028
7742,225543.06187947202
2698,240215.02006770956
9084,176469.25997340254
6075,285362.29717661726
2874,167653.11557359487
13119,165513.37164821132
5010,201944.33567215805
1284,178782.19607033665
1151,164230.90922786764
5110,290825.2163049143
11386,158151.0150914656
8019,193015.71260576363
2859,135069.26540922027
16110,178420.98458615402
16027,285448.0764338533
14902,179289.25777452823
14301,249182.22823920043
2451,212763.37623536345
13596,123664.3401170629
1464,129961.4735068379
7927,427662.23892564495
9638,113836.75423573442
8009,313190.7288616301
11903,158314.86044702455
9243,121821.79432824493
547,194814.57285995694
5511,134691.5290354234
11247,176230.47182937097
15928,347563.02694900945
3434,226248.6113513364
7614,128721.25486564741
1380,196941.69368956666
2770,137066.73456764442
111,187545.39654461763
5994,118872.57215217642
12341,204319.58203767813
2787,273784.1482271588
14410,295694.92482042476
15983,130777.42918786661
14876,155163.0739520955
653,164680.0059205143
2174,220446.75925261652
2575,341500.4568130766
7976,163841.10116557963
5812,344435.47331362456
13589,303685.9549094044
9122,148443.09478573553
8159,449922.53504739987
8754,254259.85487885374
9321,215586.00296216452
13535,177095.8772843501
2083,162861.54485999627
2689,293165.7568340209
2248,222481.75534493872
11649,153574.42163198235
11045,348214.0731453846
1276,118718.74451622374
5962,157567.26143261665
13012,157870.92311228617
4642,182610.39812115385
179,168150.42544651002
15347,423177.419379789
